dataset,method,method_label,budget,seed,checkpoint,rho_max,rho_mean,rho_p90,rows
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,0.9965383857488632,0.4323133709188551,0.7925330922007561,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,1.7142542898654938,0.6527814242988825,1.2354756250977517,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,2.5470107197761536,0.9553530969098211,1.981838218122721,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.3141205571591854,0.15519393760710953,0.28217009268701077,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,0.7706479132175446,0.29521054005715996,0.5773739997297526,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.2685584425926208,0.46669369923882187,1.0205430809408427,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,2.2339061200618744,0.7327241201419383,1.6333594017196447,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,3.032419264316559,1.0505527280829847,2.316002921760082,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.27570588514208794,0.11217084685806185,0.2144530452787876,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.7150915674865246,0.2963946820702404,0.5521543302573266,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.1001474857330322,0.4195718483254314,0.8271869912743569,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,1.9978550747036934,0.8363432197459042,1.6306600801646713,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,2.8548945039510727,1.14423085892573,2.245864337682724,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.21427426487207413,0.08493841837625951,0.16392770782113075,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,0.7100009024143219,0.24628697972279043,0.4666559515986592,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.2089191526174545,0.3812811230588704,0.7664941761642697,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,2.1508750319480896,0.6749531945586205,1.284596559405327,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,2.978243201971054,0.9211146476306021,1.9627339519560343,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.24650341644883156,0.1103455701842904,0.213405981939286,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.6787287294864655,0.26255955449305474,0.5140391111373904,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,1.208989292383194,0.5065282835124526,0.890557198598981,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,1.8111961036920547,0.8573203085595742,1.4903284996747972,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_greedy,Pure greedy selector,budget_50,seed_2,50,2.843821808695793,1.1728772047488019,2.244415399432183,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_0,1,0.18204712495207787,0.05181345922406763,0.1347715938463807,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_0,5,0.48451049625873566,0.1463427770510316,0.35257263816893103,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_0,10,0.7702760361135006,0.2429344791918993,0.5737282902002335,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_0,25,1.285469964146614,0.4908809974044561,0.9598722726106644,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_0,50,2.077722668647766,0.7779885992594063,1.4867636412382126,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_1,1,0.11058016493916512,0.04857133839279413,0.08210540190339088,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_1,5,0.45939483493566513,0.14673041708767415,0.28737517520785333,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_1,10,0.7266376465559006,0.2468347693234682,0.4421835014596582,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_1,25,1.4194410741329193,0.4802533403225243,0.9233429215848447,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_1,50,2.519322097301483,0.7423641336802393,1.3556838303804397,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_2,1,0.16182075068354607,0.0574792861379683,0.09565860945731401,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_2,5,0.4977565109729767,0.17374403206631542,0.31692052385769787,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_2,10,0.9052159488201141,0.2815345602668822,0.550183873064816,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_2,25,1.5236642956733704,0.5601486821938306,1.0211650144308806,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_25,seed_2,50,2.2278960943222046,0.9347732944972813,1.7820167608559132,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_0,1,0.11878189537674189,0.04827347265207209,0.0979899305035361,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_0,5,0.38313479721546173,0.1300326485093683,0.271796689555049,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_0,10,0.6352480947971344,0.21092765758745372,0.4725112402811647,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_0,25,1.0430928170681,0.36107390322722493,0.7601735442876817,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_0,50,1.502020537853241,0.5550076902005822,1.188035833835602,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_1,1,0.15117061883211136,0.06803534275852144,0.1136975847184658,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_1,5,0.47703447937965393,0.15311771771404892,0.2880739614367485,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_1,10,0.709498405456543,0.23579012971371413,0.45834585875272754,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_1,25,1.14879909157753,0.4139777359738946,0.7844861574470999,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_1,50,1.7994392812252045,0.6278407647460699,1.3420505851507187,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_2,1,0.16336892172694206,0.061135527044534684,0.1314411424100399,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_2,5,0.5433584302663803,0.18883130523376168,0.3605509022250772,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_2,10,0.9423385262489319,0.3194150667486247,0.5661023495718838,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_2,25,1.44957154430449,0.5871486941352486,1.011185896396637,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,histdistill_importance,ImportanceSample,budget_50,seed_2,50,2.387780997902155,0.8850023489352316,1.5435814246535304,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_0,1,0.13133273646235466,0.056204203513916584,0.09351612579775975,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_0,5,0.48876092955470085,0.18005675131455065,0.32958181016147137,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_0,10,0.7209505140781403,0.2877913860976696,0.5412944246083499,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_0,25,1.515636384487152,0.5844367743190378,1.1077105015516282,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_0,50,2.252665400505066,0.9267557430639863,1.6351339161396028,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_1,1,0.16415584087371826,0.056748118307441475,0.10321713462471963,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_1,5,0.46784554421901703,0.18132170824334026,0.3797414399683475,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_1,10,0.7797560095787048,0.2913187366165221,0.6323808103799821,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_1,25,1.903754249215126,0.6553288263827562,1.4500178968533874,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_1,50,2.652005761861801,1.0142343715764581,2.0580338023602964,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_2,1,0.13634992763400078,0.058687219582498076,0.11130434740334749,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_2,5,0.4511719271540642,0.19886454111896457,0.3659919315949082,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_2,10,0.7216369584202766,0.30370141121326016,0.5088796734809876,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_2,25,1.3188086599111557,0.5500358280353248,1.0093943923711777,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_25,seed_2,50,2.2652279809117317,0.875547331944108,1.638008663058281,50
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,1,0.12269293516874313,0.04254097018507309,0.08910600934177637,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,5,0.4462050050497055,0.12496550861746072,0.2894444730132819,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,10,0.8008135408163071,0.2180540827428922,0.4837433740496637,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,25,1.554826382547617,0.41290960476268085,0.9994253396987917,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_0,50,2.422057516872883,0.6478832487761974,1.5497977241873744,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,1,0.16415584087371826,0.04510709439404309,0.07745477184653282,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,5,0.5135496258735657,0.10762535661458969,0.22203415445983413,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,10,0.8662815243005753,0.19789772090502084,0.4654513701796533,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,25,1.3356034308671951,0.41132794675417245,0.9579490311443807,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_1,50,2.274539887905121,0.7033199117239565,1.5558851774781948,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,1,0.16621531546115875,0.05584482248872519,0.09856816753745079,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,5,0.5022150203585625,0.14094024918973447,0.26053710444830386,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,10,0.7974836304783821,0.24651884813210928,0.4519361712038518,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,25,1.369733713567257,0.42075590158579873,0.8061044288799166,100
gametes_epistasis_3_way_20atts_0_2h_edm_1_1,random,Random,budget_50,seed_2,50,1.909360833466053,0.6178168481867761,1.211049032211304,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_0,1,0.1353183351457119,0.0487625090777874,0.10143287666141987,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_0,5,0.3104453980922699,0.1351844517700374,0.25980405528098344,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_0,10,0.4912928491830826,0.21210347080603242,0.41643717847764494,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_0,25,0.9329046010971069,0.37632199652493,0.7321501135826111,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_0,50,1.1474855244159698,0.543529918268323,1.0870326966047288,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_1,1,0.12382442504167557,0.05077786072157323,0.07869316786527634,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_1,5,0.3985074311494827,0.13142657115124165,0.2749991284683347,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_1,10,0.6365184001624584,0.1732280773576349,0.2896912131458521,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_1,25,0.8537564277648926,0.30158974062651395,0.6359606251120568,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_1,50,1.2328953817486763,0.4932692243158817,0.7789846852421761,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_2,1,0.1418442353606224,0.038844481664709746,0.08905144471209496,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_2,5,0.4629295915365219,0.15104192950762807,0.2630003979895264,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_2,10,0.5974483788013458,0.22975058431737125,0.45690723303705455,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_2,25,1.2020656103268266,0.37536835512146355,0.7007272198796273,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_25,seed_2,50,1.3010023832321167,0.5412100614979863,1.1038794174790383,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,1,0.12185763195157051,0.04291716592386365,0.08134786821901804,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,5,0.35112936794757843,0.1030619924608618,0.24024586379528048,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,10,0.528919406235218,0.1437567714974284,0.30220326222479366,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,25,0.7039588391780853,0.257083539403975,0.5136356845498089,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_0,50,1.1298736333847046,0.3426553994230926,0.7086246028542519,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,1,0.09691199660301208,0.041285470011644065,0.06084434101358063,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,5,0.3650551736354828,0.10567857221700251,0.20412566140294075,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,10,0.6322338581085205,0.20717093193903566,0.4009022176265717,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,25,1.034924179315567,0.3101152268331498,0.5376007273793221,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_1,50,1.2305084406398237,0.4240951625397429,0.8072712987661362,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,1,0.06718270294368267,0.030105462886858732,0.061484573408961296,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,5,0.33854444324970245,0.0963219290226698,0.18967057988047614,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,10,0.4938622862100601,0.14409056303557008,0.2990278996527196,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,25,0.7328410446643829,0.23619669157080353,0.44621193259954495,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_refined,HistDistill-Refined,budget_50,seed_2,50,1.4232781305909157,0.4004173205606639,0.8134349808096886,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_0,1,0.16782638430595398,0.09096228821203113,0.12298573851585388,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_0,5,0.6742394417524338,0.2962372211366892,0.4622316606342793,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_0,10,0.9279583394527435,0.44171022368595003,0.6678013488650323,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_0,25,1.7696119546890259,0.8356915467977524,1.3799433439970017,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_0,50,2.5622518211603165,1.0435339210554957,1.7290112972259526,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_1,1,0.15535755082964897,0.08547596232034266,0.1504601165652275,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_1,5,0.661367654800415,0.23311847215518355,0.47680763490498074,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_1,10,1.0672171115875244,0.4055802708305418,0.8576774686574936,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_1,25,2.4212504625320435,0.7501193717867136,1.4325467213988305,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_1,50,3.1811193227767944,1.0401429206505417,1.802539294958115,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_2,1,0.2946188673377037,0.135083932983689,0.23883904959075153,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_2,5,0.9424353241920471,0.3724849178735167,0.703060357272625,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_2,10,1.5413548350334167,0.5789518207218498,1.0526288091670724,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_2,25,2.223007172346115,1.0127533960342407,2.014593644440174,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_25,seed_2,50,3.5846989154815674,1.4482510305568577,2.630716130137444,50
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_0,1,0.1635272316634655,0.05424689393490553,0.09915368631482124,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_0,5,0.5490067545324564,0.18772577387280762,0.42117187492549424,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_0,10,1.0333126615732908,0.32284660230390727,0.6983099116012456,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_0,25,1.648077353835106,0.5665885111875832,1.2562984835356477,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_0,50,2.3756368309259415,0.7617586257774382,1.6742373794317253,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_1,1,0.16642043180763721,0.08758990720380097,0.13843232081271717,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_1,5,0.5638476088643074,0.23021962727885692,0.43846363052725806,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_1,10,1.026522420346737,0.43169301610440014,0.8218218043446541,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_1,25,1.9364450573921204,0.6907876829616726,1.3197651088237763,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_1,50,2.318169431760907,0.921172967622988,1.7826530873775486,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_2,1,0.1319989338517189,0.06519403412938118,0.11174347437918186,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_2,5,0.5104305893182755,0.16148943783715367,0.31350950077176104,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_2,10,0.8698317259550095,0.2800319800525904,0.5691899329423905,100
gametes_heterogeneity_20atts_1600_het_0_4_0_2_50_edm_2_001,histdistill_greedy,Pure greedy selector,budget_50,seed_2,25,1.5159900784492493,0.5256026338413358,1.0342126935720446,100
